row_id,team1_name,team2_name,Prediction,PredictedLabel
108,Alabama,Purdue,0.18157470226287842,0
109,Alabama,Richmond,0.398297518491745,0
110,Alabama,Rutgers,0.3457099497318268,0
111,Alabama,South Dakota State,0.32126566767692566,0
112,Alabama,San Diego State,0.3775828182697296,0
113,Alabama,San Francisco,0.3772190511226654,0
114,Alabama,Seton Hall,0.33861133456230164,0
115,Alabama,Saint Mary's,0.2735007703304291,0
116,Alabama,Saint Peter's,0.48159563541412354,0
117,Alabama,Texas A&M-CC,0.6415929198265076,1
118,Alabama,TCU,0.4562593698501587,0
119,Alabama,Tennessee,0.21108713746070862,0
120,Alabama,Texas,0.39674732089042664,0
121,Alabama,Texas Tech,0.21601602435112,0
122,Alabama,Texas Southern,0.7214933037757874,1
123,Alabama,UAB,0.37412431836128235,0
124,Alabama,UCLA,0.20753291249275208,0
125,Alabama,USC,0.387287974357605,0
126,Alabama,Vermont,0.4686424434185028,0
127,Alabama,Villanova,0.23080185055732727,0
128,Alabama,Virginia Tech,0.25244149565696716,0
129,Alabama,Wisconsin,0.32110488414764404,0
130,Alabama,Wright State,0.5431219935417175,1
131,Alabama,Wyoming,0.37742435932159424,0
132,Alabama,Yale,0.5068865418434143,1
133,Arizona,Arkansas,0.8064371943473816,1
134,Arizona,Auburn,0.6657161712646484,1
135,Arizona,Baylor,0.7816442251205444,1
136,Arizona,Boise State,0.9098469614982605,1
137,Arizona,Bryant,0.8610508441925049,1
138,Arizona,Chattanooga,0.9457489848136902,1
139,Arizona,Colgate,0.8317397236824036,1
140,Arizona,Colorado State,0.862251341342926,1
141,Arizona,UConn,0.8878358602523804,1
142,Arizona,Creighton,0.912702739238739,1
143,Arizona,CSU Fullerton,0.9150276780128479,1
144,Arizona,Davidson,0.9058540463447571,1
145,Arizona,Delaware,0.9487714171409607,1
146,Arizona,Duke,0.6689666509628296,1
147,Arizona,Georgia State,0.8972560167312622,1
148,Arizona,Gonzaga,0.5688154697418213,1
149,Arizona,Houston,0.7836823463439941,1
150,Arizona,Illinois,0.8228473663330078,1
151,Arizona,Indiana,0.9447168111801147,1
152,Arizona,Iowa,0.7196652293205261,1
153,Arizona,Iowa State,0.8951997756958008,1
154,Arizona,Jacksonville State,0.9458669424057007,1
155,Arizona,Kansas,0.6961172819137573,1
156,Arizona,Kentucky,0.7271667122840881,1
157,Arizona,Longwood,0.9202216267585754,1
158,Arizona,Loyola Chicago,0.8699182868003845,1
159,Arizona,LSU,0.8137372136116028,1
160,Arizona,Marquette,0.8578528165817261,1
161,Arizona,Memphis,0.8651171922683716,1
162,Arizona,Miami,0.8140755295753479,1
163,Arizona,Michigan,0.9019907712936401,1
164,Arizona,Michigan State,0.924355685710907,1
165,Arizona,Montana State,0.9210562109947205,1
166,Arizona,Murray State,0.8477569818496704,1
167,Arizona,New Mexico State,0.9455429315567017,1
168,Arizona,Norfolk State,0.9354637265205383,1
169,Arizona,North Carolina,0.7816947102546692,1
170,Arizona,Notre Dame,0.8824036121368408,1
171,Arizona,Ohio State,0.8162792325019836,1
172,Arizona,Providence,0.8764115571975708,1
173,Arizona,Purdue,0.8125982880592346,1
174,Arizona,Richmond,0.9005370736122131,1
175,Arizona,Rutgers,0.8982577323913574,1
176,Arizona,South Dakota State,0.8447843194007874,1
177,Arizona,San Diego State,0.8963434100151062,1
178,Arizona,San Francisco,0.8599931597709656,1
179,Arizona,Seton Hall,0.9023724794387817,1
180,Arizona,Saint Mary's,0.7765424847602844,1
181,Arizona,Saint Peter's,0.8947060108184814,1
182,Arizona,Texas A&M-CC,0.9566817879676819,1
183,Arizona,TCU,0.9362981915473938,1
184,Arizona,Tennessee,0.7523633241653442,1
185,Arizona,Texas,0.8517807126045227,1
186,Arizona,Texas Tech,0.7844048142433167,1
187,Arizona,Texas Southern,0.9624256491661072,1
188,Arizona,UAB,0.8800305724143982,1
189,Arizona,UCLA,0.8037930130958557,1
190,Arizona,USC,0.9107409119606018,1
191,Arizona,Vermont,0.8442872762680054,1
192,Arizona,Villanova,0.7520010471343994,1
193,Arizona,Virginia Tech,0.8540399074554443,1
194,Arizona,Wisconsin,0.8580045700073242,1
195,Arizona,Wright State,0.910370409488678,1
196,Arizona,Wyoming,0.886079728603363,1
197,Arizona,Yale,0.9399535655975342,1
198,Arkansas,Auburn,0.4528913199901581,0
199,Arkansas,Baylor,0.3883667588233948,0
200,Arkansas,Boise State,0.7343320250511169,1
201,Arkansas,Bryant,0.6907673478126526,1
202,Arkansas,Chattanooga,0.8169927597045898,1
203,Arkansas,Colgate,0.6635788679122925,1
204,Arkansas,Colorado State,0.6587006449699402,1
205,Arkansas,UConn,0.6522229313850403,1
206,Arkansas,Creighton,0.6551624536514282,1
207,Arkansas,CSU Fullerton,0.768653154373169,1
208,Arkansas,Davidson,0.6078790426254272,1
209,Arkansas,Delaware,0.7862637042999268,1
210,Arkansas,Duke,0.3256133794784546,0
211,Arkansas,Georgia State,0.7491990327835083,1
212,Arkansas,Gonzaga,0.38489946722984314,0
213,Arkansas,Houston,0.518770158290863,1
214,Arkansas,Illinois,0.5933072566986084,1
215,Arkansas,Indiana,0.764096200466156,1
216,Arkansas,Iowa,0.35982340574264526,0
217,Arkansas,Iowa State,0.801979124546051,1
218,Arkansas,Jacksonville State,0.8302938342094421,1
219,Arkansas,Kansas,0.36069193482398987,0
220,Arkansas,Kentucky,0.37556764483451843,0
221,Arkansas,Longwood,0.8233984708786011,1
222,Arkansas,Loyola Chicago,0.5924305319786072,1
223,Arkansas,LSU,0.6099048852920532,1
224,Arkansas,Marquette,0.6615920662879944,1
225,Arkansas,Memphis,0.5513710975646973,1
226,Arkansas,Miami,0.5599030256271362,1
227,Arkansas,Michigan,0.6458318829536438,1
228,Arkansas,Michigan State,0.7240468263626099,1
229,Arkansas,Montana State,0.776493489742279,1
230,Arkansas,Murray State,0.6915125846862793,1
231,Arkansas,New Mexico State,0.7430801391601562,1
232,Arkansas,Norfolk State,0.7797224521636963,1
233,Arkansas,North Carolina,0.5175125598907471,1
234,Arkansas,Notre Dame,0.5280059576034546,1
235,Arkansas,Ohio State,0.6065759658813477,1
236,Arkansas,Providence,0.6148417592048645,1
237,Arkansas,Purdue,0.418294221162796,0
238,Arkansas,Richmond,0.718071460723877,1
239,Arkansas,Rutgers,0.5909459590911865,1
240,Arkansas,South Dakota State,0.579931378364563,1
241,Arkansas,San Diego State,0.6216461658477783,1
242,Arkansas,San Francisco,0.6646124720573425,1
243,Arkansas,Seton Hall,0.6464645266532898,1
244,Arkansas,Saint Mary's,0.5918450951576233,1
245,Arkansas,Saint Peter's,0.7401377558708191,1
246,Arkansas,Texas A&M-CC,0.8948553204536438,1
247,Arkansas,TCU,0.73284912109375,1
248,Arkansas,Tennessee,0.4280068576335907,0
249,Arkansas,Texas,0.6529121994972229,1
250,Arkansas,Texas Tech,0.5230765342712402,1
251,Arkansas,Texas Southern,0.8996719717979431,1
252,Arkansas,UAB,0.6480149626731873,1
253,Arkansas,UCLA,0.42019549012184143,0
254,Arkansas,USC,0.7445369362831116,1
255,Arkansas,Vermont,0.6779344081878662,1
256,Arkansas,Villanova,0.5189430117607117,1
257,Arkansas,Virginia Tech,0.4602143168449402,0
258,Arkansas,Wisconsin,0.6142776012420654,1
259,Arkansas,Wright State,0.7868163585662842,1
260,Arkansas,Wyoming,0.7600976824760437,1
261,Arkansas,Yale,0.8031265139579773,1
262,Auburn,Baylor,0.5536274313926697,1
263,Auburn,Boise State,0.81353759765625,1
264,Auburn,Bryant,0.7891464829444885,1
265,Auburn,Chattanooga,0.8951056599617004,1
266,Auburn,Colgate,0.6892690658569336,1
267,Auburn,Colorado State,0.7301134467124939,1
268,Auburn,UConn,0.7673105597496033,1
269,Auburn,Creighton,0.7270047068595886,1
270,Auburn,CSU Fullerton,0.8242911100387573,1
271,Auburn,Davidson,0.7380996346473694,1
272,Auburn,Delaware,0.8269635438919067,1
273,Auburn,Duke,0.3723769783973694,0
274,Auburn,Georgia State,0.8128853440284729,1
275,Auburn,Gonzaga,0.33302605152130127,0
276,Auburn,Houston,0.5720182061195374,1
277,Auburn,Illinois,0.6609278321266174,1
278,Auburn,Indiana,0.8121674656867981,1
279,Auburn,Iowa,0.48061564564704895,0
280,Auburn,Iowa State,0.7988462448120117,1
281,Auburn,Jacksonville State,0.8740257620811462,1
282,Auburn,Kansas,0.4270736873149872,0
283,Auburn,Kentucky,0.45311111211776733,0
284,Auburn,Longwood,0.9102903008460999,1
285,Auburn,Loyola Chicago,0.7154940366744995,1
286,Auburn,LSU,0.6738132238388062,1
287,Auburn,Marquette,0.7070051431655884,1
288,Auburn,Memphis,0.6324166655540466,1
289,Auburn,Miami,0.5774935483932495,1
290,Auburn,Michigan,0.7189580202102661,1
291,Auburn,Michigan State,0.7985933423042297,1
292,Auburn,Montana State,0.8253464698791504,1
293,Auburn,Murray State,0.8024123907089233,1
294,Auburn,New Mexico State,0.8619895577430725,1
295,Auburn,Norfolk State,0.8478760719299316,1
296,Auburn,North Carolina,0.5584288835525513,1
297,Auburn,Notre Dame,0.6558953523635864,1
298,Auburn,Ohio State,0.6533368229866028,1
299,Auburn,Providence,0.6811904907226562,1
300,Auburn,Purdue,0.5264356136322021,1
301,Auburn,Richmond,0.7959569692611694,1
302,Auburn,Rutgers,0.6770535707473755,1
303,Auburn,South Dakota State,0.5658061504364014,1
304,Auburn,San Diego State,0.7612914443016052,1
305,Auburn,San Francisco,0.7557183504104614,1
306,Auburn,Seton Hall,0.7772082090377808,1
307,Auburn,Saint Mary's,0.6473712921142578,1
308,Auburn,Saint Peter's,0.8290179371833801,1
309,Auburn,Texas A&M-CC,0.9374526143074036,1
310,Auburn,TCU,0.8291369080543518,1
311,Auburn,Tennessee,0.5107995271682739,1
312,Auburn,Texas,0.7466874122619629,1
313,Auburn,Texas Tech,0.6368414759635925,1
314,Auburn,Texas Southern,0.9342139363288879,1
315,Auburn,UAB,0.7209655046463013,1
316,Auburn,UCLA,0.6227273344993591,1
317,Auburn,USC,0.7938087582588196,1
318,Auburn,Vermont,0.6969111561775208,1
319,Auburn,Villanova,0.5588697195053101,1
320,Auburn,Virginia Tech,0.6069170832633972,1
321,Auburn,Wisconsin,0.7311434745788574,1
322,Auburn,Wright State,0.8790561556816101,1
323,Auburn,Wyoming,0.8105502128601074,1
324,Auburn,Yale,0.8646215200424194,1
325,Baylor,Boise State,0.7224915623664856,1
326,Baylor,Bryant,0.6700142621994019,1
327,Baylor,Chattanooga,0.8685212135314941,1
328,Baylor,Colgate,0.7371228337287903,1
329,Baylor,Colorado State,0.6702731847763062,1
330,Baylor,UConn,0.7122531533241272,1
331,Baylor,Creighton,0.7453432083129883,1
332,Baylor,CSU Fullerton,0.8162482976913452,1
333,Baylor,Davidson,0.7656179666519165,1
334,Baylor,Delaware,0.8410700559616089,1
335,Baylor,Duke,0.3130269944667816,0
336,Baylor,Georgia State,0.787056565284729,1
337,Baylor,Gonzaga,0.2641785740852356,0
338,Baylor,Houston,0.5093652009963989,1
339,Baylor,Illinois,0.6064635515213013,1
340,Baylor,Indiana,0.8317625522613525,1
341,Baylor,Iowa,0.40230458974838257,0
342,Baylor,Iowa State,0.8084193468093872,1
343,Baylor,Jacksonville State,0.8502407670021057,1
344,Baylor,Kansas,0.3586840331554413,0
345,Baylor,Kentucky,0.4092973470687866,0
346,Baylor,Longwood,0.8499491810798645,1
347,Baylor,Loyola Chicago,0.6448825001716614,1
348,Baylor,LSU,0.6563286185264587,1
349,Baylor,Marquette,0.6983634829521179,1
350,Baylor,Memphis,0.6585076451301575,1
351,Baylor,Miami,0.5677652955055237,1
352,Baylor,Michigan,0.7039246559143066,1
353,Baylor,Michigan State,0.7630414366722107,1
354,Baylor,Montana State,0.7895836234092712,1
355,Baylor,Murray State,0.761777400970459,1
356,Baylor,New Mexico State,0.8843550086021423,1
357,Baylor,Norfolk State,0.8434403538703918,1
358,Baylor,North Carolina,0.5110980272293091,1
359,Baylor,Notre Dame,0.598518431186676,1
360,Baylor,Ohio State,0.6111297607421875,1
361,Baylor,Providence,0.6486432552337646,1
362,Baylor,Purdue,0.38371777534484863,0
363,Baylor,Richmond,0.8285093307495117,1
364,Baylor,Rutgers,0.6700834035873413,1
365,Baylor,South Dakota State,0.7358161211013794,1
366,Baylor,San Diego State,0.6841310262680054,1
367,Baylor,San Francisco,0.695501446723938,1
368,Baylor,Seton Hall,0.7703575491905212,1
369,Baylor,Saint Mary's,0.5949020981788635,1
370,Baylor,Saint Peter's,0.8302230834960938,1
371,Baylor,Texas A&M-CC,0.9230099320411682,1
372,Baylor,TCU,0.7800540328025818,1
373,Baylor,Tennessee,0.45752963423728943,0
374,Baylor,Texas,0.6459272503852844,1
375,Baylor,Texas Tech,0.5675526857376099,1
376,Baylor,Texas Southern,0.9141082763671875,1
377,Baylor,UAB,0.7646607160568237,1
378,Baylor,UCLA,0.5402067303657532,1
379,Baylor,USC,0.7722338438034058,1
380,Baylor,Vermont,0.7268051505088806,1
381,Baylor,Villanova,0.5397595167160034,1
382,Baylor,Virginia Tech,0.5340783596038818,1
383,Baylor,Wisconsin,0.6159580945968628,1
384,Baylor,Wright State,0.8568555116653442,1
385,Baylor,Wyoming,0.7466041445732117,1
386,Baylor,Yale,0.79911869764328,1
387,Boise State,Bryant,0.35451552271842957,0
388,Boise State,Chattanooga,0.5363433361053467,1
389,Boise State,Colgate,0.3591717481613159,0
390,Boise State,Colorado State,0.4428894519805908,0
391,Boise State,UConn,0.41783416271209717,0
392,Boise State,Creighton,0.5710981488227844,1
393,Boise State,CSU Fullerton,0.5396739840507507,1
394,Boise State,Davidson,0.5028018355369568,1
395,Boise State,Delaware,0.5487536787986755,1
396,Boise State,Duke,0.14067719876766205,0
397,Boise State,Georgia State,0.46647900342941284,0
398,Boise State,Gonzaga,0.15239599347114563,0
399,Boise State,Houston,0.2662510871887207,0
400,Boise State,Illinois,0.4129166305065155,0
401,Boise State,Indiana,0.6257044076919556,1
402,Boise State,Iowa,0.18078632652759552,0
403,Boise State,Iowa State,0.6017304062843323,1
404,Boise State,Jacksonville State,0.6284964680671692,1
405,Boise State,Kansas,0.18301573395729065,0
406,Boise State,Kentucky,0.19202262163162231,0
407,Boise State,Longwood,0.539855420589447,1
408,Boise State,Loyola Chicago,0.33126237988471985,0
409,Boise State,LSU,0.33557334542274475,0
410,Boise State,Marquette,0.5130842328071594,1
411,Boise State,Memphis,0.3349788784980774,0
412,Boise State,Miami,0.35784614086151123,0
413,Boise State,Michigan,0.48126643896102905,0
414,Boise State,Michigan State,0.5075551867485046,1
415,Boise State,Montana State,0.5173889398574829,1
416,Boise State,Murray State,0.39390450716018677,0
417,Boise State,New Mexico State,0.4718059003353119,0
418,Boise State,Norfolk State,0.5924307703971863,1
419,Boise State,North Carolina,0.3319593369960785,0
420,Boise State,Notre Dame,0.36795586347579956,0
421,Boise State,Ohio State,0.43894124031066895,0
422,Boise State,Providence,0.40357425808906555,0
423,Boise State,Purdue,0.21627359092235565,0
424,Boise State,Richmond,0.5813905596733093,1
425,Boise State,Rutgers,0.4297206699848175,0
426,Boise State,South Dakota State,0.40754443407058716,0
427,Boise State,San Diego State,0.431822270154953,0
428,Boise State,San Francisco,0.4071557819843292,0
429,Boise State,Seton Hall,0.4484516680240631,0
430,Boise State,Saint Mary's,0.3551497161388397,0
431,Boise State,Saint Peter's,0.48022401332855225,0
432,Boise State,Texas A&M-CC,0.7683309316635132,1
433,Boise State,TCU,0.5567157864570618,1
434,Boise State,Tennessee,0.23368345201015472,0
435,Boise State,Texas,0.44373565912246704,0
436,Boise State,Texas Tech,0.3587781488895416,0
437,Boise State,Texas Southern,0.6452445983886719,1
438,Boise State,UAB,0.36783382296562195,0
439,Boise State,UCLA,0.28880205750465393,0
440,Boise State,USC,0.5401049852371216,1
441,Boise State,Vermont,0.3637737035751343,0
442,Boise State,Villanova,0.34799155592918396,0
443,Boise State,Virginia Tech,0.24859336018562317,0
444,Boise State,Wisconsin,0.44557490944862366,0
445,Boise State,Wright State,0.5381687879562378,1
446,Boise State,Wyoming,0.5651358962059021,1
447,Boise State,Yale,0.5321807861328125,1
448,Bryant,Chattanooga,0.6199935078620911,1
449,Bryant,Colgate,0.4266641438007355,0
450,Bryant,Colorado State,0.4699389636516571,0
451,Bryant,UConn,0.31836721301078796,0
452,Bryant,Creighton,0.4632059633731842,0
453,Bryant,CSU Fullerton,0.6271610856056213,1
454,Bryant,Davidson,0.49734848737716675,0
455,Bryant,Delaware,0.6250117421150208,1
456,Bryant,Duke,0.146888867020607,0
457,Bryant,Georgia State,0.495577335357666,0
458,Bryant,Gonzaga,0.21792033314704895,0
459,Bryant,Houston,0.23709207773208618,0
460,Bryant,Illinois,0.29477226734161377,0
461,Bryant,Indiana,0.5116093158721924,1
462,Bryant,Iowa,0.21207620203495026,0
463,Bryant,Iowa State,0.5122595429420471,1
464,Bryant,Jacksonville State,0.62080979347229,1
465,Bryant,Kansas,0.21168740093708038,0
466,Bryant,Kentucky,0.2550588548183441,0
467,Bryant,Longwood,0.6090304851531982,1
468,Bryant,Loyola Chicago,0.42638760805130005,0
469,Bryant,LSU,0.31458336114883423,0
470,Bryant,Marquette,0.3625023066997528,0
471,Bryant,Memphis,0.28498899936676025,0
472,Bryant,Miami,0.294543981552124,0
473,Bryant,Michigan,0.30046147108078003,0
474,Bryant,Michigan State,0.4253399074077606,0
475,Bryant,Montana State,0.49367329478263855,0
476,Bryant,Murray State,0.3658049404621124,0
477,Bryant,New Mexico State,0.5285908579826355,1
478,Bryant,Norfolk State,0.5237313508987427,1
479,Bryant,North Carolina,0.2638232409954071,0
480,Bryant,Notre Dame,0.30992233753204346,0
481,Bryant,Ohio State,0.29433703422546387,0
482,Bryant,Providence,0.3491819202899933,0
483,Bryant,Purdue,0.2749229073524475,0
484,Bryant,Richmond,0.5848174691200256,1
485,Bryant,Rutgers,0.32333970069885254,0
486,Bryant,South Dakota State,0.33959612250328064,0
487,Bryant,San Diego State,0.47959885001182556,0
488,Bryant,San Francisco,0.45842859148979187,0
489,Bryant,Seton Hall,0.38379988074302673,0
490,Bryant,Saint Mary's,0.3938029706478119,0
491,Bryant,Saint Peter's,0.5361962914466858,1
492,Bryant,Texas A&M-CC,0.6766937375068665,1
493,Bryant,TCU,0.46429935097694397,0
494,Bryant,Tennessee,0.261152982711792,0
495,Bryant,Texas,0.3661048710346222,0
496,Bryant,Texas Tech,0.3210173547267914,0
497,Bryant,Texas Southern,0.6185553669929504,1
498,Bryant,UAB,0.38988983631134033,0
499,Bryant,UCLA,0.2562643885612488,0
500,Bryant,USC,0.5005494356155396,1
501,Bryant,Vermont,0.36691713333129883,0
502,Bryant,Villanova,0.2385966032743454,0
503,Bryant,Virginia Tech,0.23777168989181519,0
504,Bryant,Wisconsin,0.33470478653907776,0
505,Bryant,Wright State,0.4197385609149933,0
506,Bryant,Wyoming,0.5696248412132263,1
507,Bryant,Yale,0.5393582582473755,1
508,Chattanooga,Colgate,0.3019973039627075,0
509,Chattanooga,Colorado State,0.391899049282074,0
510,Chattanooga,UConn,0.22797317802906036,0
511,Chattanooga,Creighton,0.39173537492752075,0
512,Chattanooga,CSU Fullerton,0.5000029802322388,1
513,Chattanooga,Davidson,0.357138991355896,0
514,Chattanooga,Delaware,0.5335104465484619,1
515,Chattanooga,Duke,0.049162931740283966,0
516,Chattanooga,Georgia State,0.387287974357605,0
517,Chattanooga,Gonzaga,0.11370278894901276,0
518,Chattanooga,Houston,0.17373788356781006,0
519,Chattanooga,Illinois,0.1968229115009308,0
520,Chattanooga,Indiana,0.4270893931388855,0
521,Chattanooga,Iowa,0.07370105385780334,0
522,Chattanooga,Iowa State,0.35528331995010376,0
523,Chattanooga,Jacksonville State,0.5069020390510559,1
524,Chattanooga,Kansas,0.06648578494787216,0
525,Chattanooga,Kentucky,0.11786917597055435,0
526,Chattanooga,Longwood,0.481990784406662,0
527,Chattanooga,Loyola Chicago,0.2775149345397949,0
528,Chattanooga,LSU,0.19812224805355072,0
529,Chattanooga,Marquette,0.3353881239891052,0
530,Chattanooga,Memphis,0.23549598455429077,0
531,Chattanooga,Miami,0.217499241232872,0
532,Chattanooga,Michigan,0.2955779731273651,0
533,Chattanooga,Michigan State,0.2885804772377014,0
534,Chattanooga,Montana State,0.40569695830345154,0
535,Chattanooga,Murray State,0.2865147292613983,0
536,Chattanooga,New Mexico State,0.4818114936351776,0
537,Chattanooga,Norfolk State,0.46980020403862,0
538,Chattanooga,North Carolina,0.1594395786523819,0
539,Chattanooga,Notre Dame,0.19076602160930634,0
540,Chattanooga,Ohio State,0.20788881182670593,0
541,Chattanooga,Providence,0.2513018548488617,0
542,Chattanooga,Purdue,0.1149812862277031,0
543,Chattanooga,Richmond,0.41219785809516907,0
544,Chattanooga,Rutgers,0.2206788957118988,0
545,Chattanooga,South Dakota State,0.2865596115589142,0
546,Chattanooga,San Diego State,0.3967108726501465,0
547,Chattanooga,San Francisco,0.37561923265457153,0
548,Chattanooga,Seton Hall,0.3337389826774597,0
549,Chattanooga,Saint Mary's,0.2999459505081177,0
550,Chattanooga,Saint Peter's,0.42366543412208557,0
551,Chattanooga,Texas A&M-CC,0.5913756489753723,1
552,Chattanooga,TCU,0.30901259183883667,0
553,Chattanooga,Tennessee,0.1360154002904892,0
554,Chattanooga,Texas,0.22601784765720367,0
555,Chattanooga,Texas Tech,0.18268908560276031,0
556,Chattanooga,Texas Southern,0.6454335451126099,1
557,Chattanooga,UAB,0.3230065703392029,0
558,Chattanooga,UCLA,0.1444297432899475,0
559,Chattanooga,USC,0.33131325244903564,0
560,Chattanooga,Vermont,0.2692084014415741,0
561,Chattanooga,Villanova,0.19125421345233917,0
562,Chattanooga,Virginia Tech,0.13926434516906738,0
563,Chattanooga,Wisconsin,0.21454305946826935,0
564,Chattanooga,Wright State,0.5088158845901489,1
565,Chattanooga,Wyoming,0.4739544093608856,0
566,Chattanooga,Yale,0.4052465558052063,0
567,Colgate,Colorado State,0.522642970085144,1
568,Colgate,UConn,0.3562662601470947,0
569,Colgate,Creighton,0.5607893466949463,1
570,Colgate,CSU Fullerton,0.6269972920417786,1
571,Colgate,Davidson,0.5502755641937256,1
572,Colgate,Delaware,0.7271340489387512,1
573,Colgate,Duke,0.2125929892063141,0
574,Colgate,Georgia State,0.5075128078460693,1
575,Colgate,Gonzaga,0.24091485142707825,0
576,Colgate,Houston,0.23428620398044586,0
577,Colgate,Illinois,0.45388075709342957,0
578,Colgate,Indiana,0.6659385561943054,1
579,Colgate,Iowa,0.26940321922302246,0
580,Colgate,Iowa State,0.5995526313781738,1
581,Colgate,Jacksonville State,0.7377250790596008,1
582,Colgate,Kansas,0.28103578090667725,0
583,Colgate,Kentucky,0.3186551332473755,0
584,Colgate,Longwood,0.6743659377098083,1
